225 225
68 132 2.3567026160721093e-12
68 133 1.0972927715923281e-12
68 134 3.5580750233943e-13
68 135 8.639513838512857e-14
68 136 4.7220528161990415e-14
68 137 1.1793981970113615e-13
68 138 2.84008677556359e-13
68 139 7.365184049662937e-13
68 140 1.7716959455370713e-12
68 141 4.551356147309325e-12
68 142 1.1276605095914717e-11
68 143 2.024224158230988e-11
68 144 1.4440594702901184e-11
68 145 8.775393711465017e-12
68 146 5.648267090217735e-12
68 147 3.1088541431954923e-12
68 148 1.4225559942806566e-12
68 149 4.743189917381052e-13
68 150 1.104948206740751e-13
68 151 4.684014191052107e-16
68 152 1.2396627351833475e-15
68 153 3.109562084144859e-15
68 154 7.390448417175695e-15
68 155 1.9860857697093004e-14
68 156 4.885082275891805e-14
68 157 1.1509553121504443e-13
68 158 1.9906418888921978e-13
68 159 1.5604143598593425e-13
68 160 1.0111648175223033e-13
68 161 6.252705707638932e-14
68 162 3.2722563875857834e-14
68 163 1.4439902208241515e-14
68 164 4.396235470826648e-15
68 165 1.2236514665076919e-15
68 166 1.11475583647878e-15
68 167 2.8260277698802204e-15
68 168 6.9725551505560774e-15
68 169 1.6809483220503396e-14
68 170 4.329088799486769e-14
68 171 1.0550684752888454e-13
68 172 2.5765840356466166e-13
68 173 4.683994584682289e-13
68 174 3.4295403149169125e-13
68 175 2.1174246111669408e-13
68 176 1.3504428287099008e-13
68 177 7.429781452253354e-14
68 178 3.311010534813866e-14
68 179 9.994767399764803e-15
68 180 2.7650760050997517e-15
68 181 5.777392720325664e-15
68 182 1.5201128546071853e-14
68 183 3.727908941381067e-14
68 184 8.807692967385442e-14
68 185 2.2414411425950767e-13
68 186 5.656000356758401e-13
68 187 1.4039960764949246e-12
68 188 2.4989976699604143e-12
68 189 1.8882405269717445e-12
68 190 1.1850083544199048e-12
68 191 7.238472353443905e-13
68 192 3.940973640223663e-13
68 193 1.764069585687593e-13
68 194 5.111309421706203e-14
68 195 1.3367351494037951e-14
68 196 1.4394649543097404e-14
68 197 3.606384582153606e-14
68 198 8.818195718938608e-14
68 199 2.3268222759354443e-13
68 200 5.914787013372788e-13
68 201 1.4272254842701943e-12
68 202 3.5091361463539114e-12
68 203 6.314883785087717e-12
68 204 4.616371363456052e-12
68 205 2.9493445038150053e-12
68 206 1.8410112447457633e-12
68 207 9.697011359079573e-13
68 208 4.229398895890826e-13
68 209 1.2319668954576839e-13
68 210 3.2359665613824457e-14
68 211 1.9353198279560162e-14
68 212 4.941445852298483e-14
68 213 1.2283571928186563e-13
68 214 3.0037533238501914e-13
68 215 7.63788699607009e-13
68 216 1.9009368410295207e-12
68 217 4.751529652066794e-12
68 218 8.168865662420486e-12
68 219 6.40465799690438e-12
68 220 3.995574207339464e-12
68 221 2.5354026922185082e-12
68 222 1.3362687489627115e-12
68 223 5.686316581833334e-13
68 224 1.6499659903365658e-13
68 225 4.152331534178172e-14
69 1 5.389949085465334e-14
69 2 1.3114007020728378e-13
69 3 3.2273293498054716e-13
69 4 8.393136741606781e-13
69 5 2.0106367226009873e-12
69 6 5.19122273989939e-12
69 7 1.3433099973565151e-11
69 8 3.3523844719321095e-11
69 9 6.479466665891426e-11
69 10 3.420946610562069e-11
69 11 1.5724706908316983e-11
69 12 8.147985965330388e-12
69 13 3.852350287209938e-12
69 14 1.6631778339935506e-12
69 15 5.93143434249193e-13
69 16 1.1432740503887215e-13
69 17 2.7589800513236254e-13
69 18 6.934864851544291e-13
69 19 1.7091499626058993e-12
69 20 4.116875056180947e-12
69 21 1.085017686893155e-11
69 22 2.6051883719021976e-11
69 23 6.964255325276499e-11
69 24 1.3226111752644926e-10
69 25 6.547373822794957e-11
69 26 3.06965584598632e-11
69 27 1.6154583443628388e-11
69 28 7.825837301983453e-12
69 29 3.4931348538295838e-12
69 30 1.1784804333619826e-12
69 31 1.867087897955776e-13
69 32 4.801404280994059e-13
69 33 1.1483497529239612e-12
69 34 2.845481498664149e-12
69 35 7.0649045426263175e-12
69 36 1.6647417158548823e-11
69 37 4.551178278786041e-11
69 38 1.1864603530163163e-10
69 39 2.196226707017538e-10
69 40 1.1848551573545298e-10
69 41 5.73229328666934e-11
69 42 3.027457340441656e-11
69 43 1.5017716828423306e-11
69 44 6.241466548922315e-12
69 45 1.7957807289454264e-12
69 46 2.7475723472067097e-13
69 47 7.033875603765671e-13
69 48 1.7617586024989752e-12
69 49 4.266145448944385e-12
69 50 1.0203823558100537e-11
69 51 2.8480868541552092e-11
69 52 6.916558254293419e-11
69 53 1.9222882826154643e-10
69 54 3.6099422164442673e-10
69 55 1.9121931916363738e-10
69 56 9.839100204029581e-11
69 57 5.2705165689748275e-11
69 58 2.549656218611391e-11
69 59 1.0200735658074238e-11
69 60 2.8002683748755105e-12
69 61 1.3549336802407583e-12
69 62 3.0144957165736683e-12
69 63 7.476055215629383e-12
69 64 1.682079783782229e-11
69 65 4.109870521526027e-11
69 66 1.0549418816448232e-10
69 67 2.8772508899339977e-10
69 68 8.571991089162198e-10
69 69 4.132196121053208e-09
69 70 6.711013811373947e-10
69 71 2.6178866899583464e-10
69 72 1.0442442088945508e-10
69 73 4.162486430822714e-11
69 74 1.456521667258364e-11
69 75 3.3403843465212273e-12
69 76 5.649649143310586e-16
69 77 1.4914354235501581e-15
69 78 3.771141247720553e-15
69 79 9.10416665437505e-15
69 80 2.3631068673819653e-14
69 81 5.912827272046779e-14
69 82 1.4558162853796376e-13
69 83 3.4337290531815074e-13
69 84 6.185496011518145e-13
69 85 4.972981509685299e-13
69 86 3.351127325485082e-13
69 87 1.9165575537518576e-13
69 88 9.315532602215414e-14
69 89 3.0885585669561674e-14
69 90 8.366076853792915e-15
69 91 1.284544094556664e-15
69 92 3.283621863960053e-15
69 93 8.38447785505546e-15
69 94 2.19735304389287e-14
69 95 5.243728970369416e-14
69 96 1.295165022690691e-13
69 97 3.299578118295923e-13
69 98 7.940620978467122e-13
69 99 1.4579433264337e-12
69 100 1.1352359993798076e-12
69 101 7.391506541388314e-13
69 102 4.366854124541885e-13
69 103 1.9589119371046658e-13
69 104 6.749994544139236e-14
69 105 1.76903943945283e-14
69 106 7.442383603320358e-15
69 107 1.9022326072145932e-14
69 108 4.722604504966581e-14
69 109 1.1585661068568415e-13
69 110 2.8475751047471564e-13
69 111 7.365529116767229e-13
69 112 1.7849799271103372e-12
69 113 4.18753046368419e-12
69 114 7.702866038486098e-12
69 115 5.99565692451984e-12
69 116 3.8959599872938215e-12
69 117 2.2952279878920753e-12
69 118 1.0599772538554197e-12
69 119 3.624114655970871e-13
69 120 9.024977823855049e-14
69 121 1.9171150778225612e-14
69 122 4.771366028006667e-14
69 123 1.187459515741696e-13
69 124 2.8082261853175014e-13
69 125 7.525527832709944e-13
69 126 1.7314374458139773e-12
69 127 4.403593026630528e-12
69 128 1.0576086796162134e-11
69 129 1.9051703767397215e-11
69 130 1.5252730331436523e-11
69 131 1.011246717308019e-11
69 132 5.734803795075638e-12
69 133 2.6917180633844284e-12
69 134 8.729790765199877e-13
69 135 2.1483818373340497e-13
69 136 2.4157263141237235e-14
69 137 6.004102332761294e-14
69 138 1.453906351960642e-13
69 139 3.7552337174469237e-13
69 140 9.010282481786147e-13
69 141 2.30905733765665e-12
69 142 5.75510886723442e-12
69 143 1.425762221743386e-11
69 144 2.524676457802059e-11
69 145 2.0156466276987923e-11
69 146 1.3464221552739634e-11
69 147 7.565150857704877e-12
69 148 3.4896994250649426e-12
69 149 1.1638877267329061e-12
69 150 2.7475795504669214e-13
69 151 2.5214477303570373e-16
69 152 6.636342508738781e-16
69 153 1.6735350694677225e-15
69 154 3.964886721967329e-15
69 155 1.0647593870905865e-14
69 156 2.623641517205019e-14
69 157 6.265502204163995e-14
69 158 1.4743151407676874e-13
69 159 2.706629384766737e-13
69 160 2.3073739747620934e-13
69 161 1.491050366223757e-13
69 162 7.968947700288347e-14
69 163 3.544482692421371e-14
69 164 1.0810595862100035e-14
69 165 3.0372502422033817e-15
69 166 5.940547858864152e-16
69 167 1.4998160162010683e-15
69 168 3.719168709663162e-15
69 169 8.938024528385147e-15
69 170 2.3002526663863928e-14
69 171 5.616499953044613e-14
69 172 1.391481510344695e-13
69 173 3.451218955574492e-13
69 174 5.944259852033645e-13
69 175 4.83821422545329e-13
69 176 3.221359326426571e-13
69 177 1.809309824248641e-13
69 178 8.125173602334254e-14
69 179 2.4576565086295524e-14
69 180 6.863843247405634e-15
69 181 3.1036212871694865e-15
69 182 8.123781880097418e-15
69 183 2.0022502865205412e-14
69 184 4.715666505847777e-14
69 185 1.1992132712407422e-13
69 186 3.031489231784767e-13
69 187 7.628567690507597e-13
69 188 1.8484663054282843e-12
69 189 3.2748719846634096e-12
69 190 2.704880504062087e-12
69 191 1.7262274863711854e-12
69 192 9.597374768126133e-13
69 193 4.3300506638911376e-13
69 194 1.2569358078037206e-13
69 195 3.318270535468016e-14
69 196 7.78850685137428e-15
69 197 1.9404541075714113e-14
69 198 4.76986681019942e-14
69 199 1.254647543784182e-13
69 200 3.18696413046301e-13
69 201 7.703638784758855e-13
69 202 1.9188915869964956e-12
69 203 4.690545322564707e-12
69 204 8.01081489104858e-12
69 205 6.725113725302747e-12
69 206 4.389431391971409e-12
69 207 2.3615592237570394e-12
69 208 1.038109661682921e-12
69 209 3.029630317585519e-13
69 210 8.031680858278485e-14
69 211 1.049647166978175e-14
69 212 2.6651103443706052e-14
69 213 6.660015761956587e-14
69 214 1.6234801204046285e-13
69 215 4.1251074389069487e-13
69 216 1.0284691134690187e-12
69 217 2.6038449240691334e-12
69 218 6.076161298987341e-12
69 219 1.1116021476128892e-11
69 220 9.107604697922075e-12
69 221 6.044580238090816e-12
69 222 3.2543126808784467e-12
69 223 1.3957547255649012e-12
69 224 4.0575771665996857e-13
69 225 1.0305493226867513e-13
70 1 2.1714906181084614e-14
70 2 5.279624503439486e-14
70 3 1.281177944292006e-13
70 4 3.3271259292940905e-13
70 5 7.877194433172917e-13
70 6 2.0230684340507127e-12
70 7 5.182948958285644e-12
70 8 1.2524340287593067e-11
70 9 3.3874194679818625e-11
70 10 6.116811007061224e-11
70 11 3.76929529549879e-11
70 12 1.9509734949413315e-11
70 13 9.32524798320777e-12
70 14 4.041519856731862e-12
70 15 1.4412400848871328e-12
70 16 4.6069949012349917e-14
70 17 1.1109344670127005e-13
70 18 2.7469037290700417e-13
70 19 6.745790431046815e-13
70 20 1.6020605044278841e-12
70 21 4.202858040958046e-12
70 22 9.91933248024811e-12
70 23 2.5222867637951398e-11
70 24 6.65034678299592e-11
70 25 1.1902854092836345e-10
70 26 7.360167940847028e-11
70 27 3.8599966241170014e-11
70 28 1.892789285520891e-11
70 29 8.487605120716663e-12
70 30 2.863796621226843e-12
70 31 7.901238511634842e-14
70 32 2.0314428182017246e-13
70 33 4.777695168760284e-13
70 34 1.1784339572524865e-12
70 35 2.8809910185620876e-12
70 36 6.757063990988248e-12
70 37 1.8124490107127323e-11
70 38 4.4416537994775183e-11
70 39 1.114762557203621e-10
70 40 2.1691261850891132e-10
70 41 1.3585334156848958e-10
70 42 7.212398027937165e-11
70 43 3.631052281611323e-11
70 44 1.5170865174418835e-11
70 45 4.367505262006307e-12
70 46 1.2117804983604457e-13
70 47 3.103187505657214e-13
70 48 7.64776095889149e-13
70 49 1.8431582842817607e-12
70 50 4.339012759054233e-12
70 51 1.2060624117032962e-11
70 52 2.874386757781952e-11
70 53 7.480536423227403e-11
70 54 1.8704092232122707e-10
70 55 3.502772229194568e-10
70 56 2.3106667860374095e-10
70 57 1.2535999554005412e-10
70 58 6.164892988058877e-11
70 59 2.4802310314712167e-11
70 60 6.815152502872396e-12
70 61 5.596630274834088e-13
70 62 1.2398561989637226e-12
70 63 2.9328714153547382e-12
70 64 6.241998188931444e-12
70 65 1.444153021149958e-11
70 66 3.714103000640757e-11
70 67 9.790917447111754e-11
70 68 2.4994111393394257e-10
70 69 6.711013811373947e-10
70 70 2.226415625828371e-09
70 71 6.550834260902113e-10
70 72 2.532854096824643e-10
70 73 1.0131137556541566e-10
70 74 3.549441449892629e-11
70 75 8.12587429733251e-12
70 76 3.2641662132226104e-16
70 77 8.621361421289764e-16
70 78 2.171858156214721e-15
70 79 5.2742820591526835e-15
70 80 1.3675813857130723e-14
70 81 3.4263026748012175e-14
70 82 8.472415758175846e-14
70 83 2.0204174032815173e-13
70 84 4.789799132797651e-13
70 85 8.502385432562614e-13
70 86 7.47773489873532e-13
70 87 4.530141554626557e-13
70 88 2.254650116515475e-13
70 89 7.538910126588283e-14
70 90 2.032691312385183e-14
70 91 7.367113408211243e-16
70 92 1.8841641209900365e-15
70 93 4.792943767683008e-15
70 94 1.2635372520512987e-14
70 95 3.0120220391788867e-14
70 96 7.447786287427568e-14
70 97 1.904830249977664e-13
70 98 4.631506373024129e-13
70 99 1.1214848239349948e-12
70 100 1.942052228991522e-12
70 101 1.6509699170086246e-12
70 102 1.0321683001609556e-12
70 103 4.74030254676321e-13
70 104 1.647588369092623e-13
70 105 4.299329542766395e-14
70 106 4.293307626083724e-15
70 107 1.097902362189215e-14
70 108 2.715586743814047e-14
70 109 6.701423362268272e-14
70 110 1.6454653795070793e-13
70 111 4.261187345399899e-13
70 112 1.0370216860498873e-12
70 113 2.4592570521334237e-12
70 114 5.955968553768082e-12
70 115 1.0252509536787339e-11
70 116 8.69529542028033e-12
70 117 5.425142460382383e-12
70 118 2.5650257825219653e-12
70 119 8.846397687712794e-13
70 120 2.1931171604896715e-13
70 121 1.1122091853878172e-14
70 122 2.7695166037377928e-14
70 123 6.867240330676505e-14
70 124 1.6336377818946668e-13
70 125 4.3734347387448514e-13
70 126 1.0076183309166468e-12
70 127 2.5743397135012827e-12
70 128 6.253575730185907e-12
70 129 1.4807868763176988e-11
70 130 2.6069380937733942e-11
70 131 2.2552603511162356e-11
70 132 1.3555567509302851e-11
70 133 6.5154906842890155e-12
70 134 2.1308975329847958e-12
70 135 5.21908825438013e-13
70 136 1.4040681371734208e-14
70 137 3.491501600211652e-14
70 138 8.423831830759005e-14
70 139 2.1885202430243896e-13
70 140 5.246079534658677e-13
70 141 1.3463565095519476e-12
70 142 3.371290800776966e-12
70 143 8.449361502803338e-12
70 144 1.9656656729203032e-11
70 145 3.444495755237425e-11
70 146 3.002022892764218e-11
70 147 1.7882162037494955e-11
70 148 8.4474953358258e-12
70 149 2.8405965860133584e-12
70 150 6.673998823958757e-13
70 151 1.4737143956976838e-16
70 152 3.8802394281991926e-16
70 153 9.754274117988084e-16
70 154 2.324519704128999e-15
70 155 6.23984149959677e-15
70 156 1.5418724569696197e-14
70 157 3.714159540137396e-14
70 158 8.948096987853832e-14
70 159 2.1611073226306236e-13
70 160 3.9051672832784263e-13
70 161 3.3213434798120867e-13
70 162 1.8871150330518474e-13
70 163 8.589266479268978e-14
70 164 2.659048560183e-14
70 165 7.334514912246654e-15
70 166 3.4463644303576215e-16
70 167 8.704322083003914e-16
70 168 2.151539612253613e-15
70 169 5.201083519341917e-15
70 170 1.3379046867867108e-14
70 171 3.275547074338746e-14
70 172 8.183142009093359e-14
70 173 2.0769778324116191e-13
70 174 4.71598481547456e-13
70 175 8.192087609894819e-13
70 176 7.182929689821627e-13
70 177 4.2845160261754486e-13
70 178 1.9688033837775435e-13
70 179 6.04420014368446e-14
70 180 1.6583316481296947e-14
70 181 1.8111302925940226e-15
70 182 4.742474145070603e-15
70 183 1.1651712085060617e-14
70 184 2.7602948781173736e-14
70 185 7.016579560742746e-14
70 186 1.7786728678825652e-13
70 187 4.5144877604504906e-13
70 188 1.119837256854188e-12
70 189 2.6111231781982624e-12
70 190 4.578513696450935e-12
70 191 3.8460313390551814e-12
70 192 2.2727071741164902e-12
70 193 1.0492360154852603e-12
70 194 3.091671096155018e-13
70 195 8.014643770559736e-14
70 196 4.571099146504791e-15
70 197 1.1393011341414765e-14
70 198 2.7918060103814788e-14
70 199 7.386307108777748e-14
70 200 1.8755526903584569e-13
70 201 4.5467295511770643e-13
70 202 1.1425884150038099e-12
70 203 2.8603649642386365e-12
70 204 6.419082837718754e-12
70 205 1.1379350410029614e-11
70 206 9.771860880038951e-12
70 207 5.592440664211689e-12
70 208 2.516249388351566e-12
70 209 7.452508676830693e-13
70 210 1.9389655275188209e-13
70 211 6.171945223443309e-15
70 212 1.5677022344579743e-14
70 213 3.9054637704582464e-14
70 214 9.575636749325538e-14
70 215 2.432262139103845e-13
70 216 6.081803476379708e-13
70 217 1.553563890833044e-12
70 218 3.713364588522266e-12
70 219 8.921938239575733e-12
70 220 1.5408736716048722e-11
70 221 1.3453167142956215e-11
70 222 7.706663484584828e-12
70 223 3.38333826346243e-12
70 224 9.981282281103537e-13
70 225 2.487498522212966e-13
71 1 1.0354849983706173e-14
71 2 2.5305746526253153e-14
71 3 6.228615628599246e-14
71 4 1.6318553542044952e-13
71 5 3.9130085373571263e-13
71 6 1.002247117698542e-12
71 7 2.555082995400558e-12
71 8 6.130626868686075e-12
71 9 1.6108374829082044e-11
71 10 3.899479548805566e-11
71 11 7.303679252742603e-11
71 12 5.014899976502201e-11
71 13 2.4611046152721e-11
71 14 1.0802874315954102e-11
71 15 3.893206753610335e-12
71 16 2.2248945687636764e-14
71 17 5.399056423169405e-14
71 18 1.358398009877078e-13
71 19 3.376535230548328e-13
71 20 8.131048471597088e-13
71 21 2.122076565235273e-12
71 22 4.991117888695573e-12
71 23 1.2576230077857954e-11
71 24 3.184582692339469e-11
71 25 7.517499581139395e-11
71 26 1.4392752993254365e-10
71 27 9.875071106205016e-11
71 28 4.984381478560864e-11
71 29 2.2680864902846333e-11
71 30 7.740490538447219e-12
71 31 3.976514473945873e-14
71 32 1.0303181295794605e-13
71 33 2.473492617106103e-13
71 34 6.204236888196829e-13
71 35 1.5393819402966439e-12
71 36 3.59271068967242e-12
71 37 9.612372002980691e-12
71 38 2.339614421131591e-11
71 39 5.6512979126126795e-11
71 40 1.423550947876621e-10
71 41 2.6473232887655924e-10
71 42 1.8268276215208025e-10
71 43 9.550923596069928e-11
71 44 4.057279693923226e-11
71 45 1.1844550786669742e-11
71 46 6.26595313424983e-14
71 47 1.6186830939320845e-13
71 48 4.0801678434133296e-13
71 49 1.0033429068365966e-12
71 50 2.3984952376263733e-12
71 51 6.6360620624678945e-12
71 52 1.579079560882631e-11
71 53 4.0919152199377425e-11
71 54 9.903287866261493e-11
71 55 2.377696801478991e-10
71 56 4.477884602742413e-10
71 57 3.1559993051343424e-10
71 58 1.621363906744905e-10
71 59 6.638029214642081e-11
71 60 1.8535173711864475e-11
71 61 2.0628118037382656e-13
71 62 4.656810856227942e-13
71 63 1.162619980553153e-12
71 64 2.6394086144279237e-12
71 65 6.325119131683027e-12
71 66 1.607096895687826e-11
71 67 4.2192425740485676e-11
71 68 1.0640692352321442e-10
71 69 2.6178866899583464e-10
71 70 6.550834260902113e-10
71 71 1.7650676231031769e-09
71 72 6.782504044118441e-10
71 73 2.7134641424973757e-10
71 74 9.551314679895794e-11
71 75 2.2192953377261308e-11
71 76 2.1183561679161943e-16
71 77 5.596633218755789e-16
71 78 1.4119973488972046e-15
71 79 3.4246644485825096e-15
71 80 8.937047690122836e-15
71 81 2.2408231833957955e-14
71 82 5.567888058741516e-14
71 83 1.346522088651469e-13
71 84 3.3096850705060743e-13
71 85 7.667704184689412e-13
71 86 1.3688632464680153e-12
71 87 1.1101785478032712e-12
71 88 5.937895491181767e-13
71 89 2.0374383506582505e-13
71 90 5.525159089725597e-14
71 91 4.770307940231938e-16
71 92 1.2203562276591368e-15
71 93 3.108998861582584e-15
71 94 8.185126936759739e-15
71 95 1.9638385613616048e-14
71 96 4.859158115278654e-14
71 97 1.2486005874959655e-13
71 98 3.077511266466267e-13
71 99 7.717133311789197e-13
71 100 1.7448373551537972e-12
71 101 3.0258902450494334e-12
71 102 2.5301934542588986e-12
71 103 1.2477067920491815e-12
71 104 4.4524829560028885e-13
71 105 1.168646534763321e-13
71 106 2.785217399501114e-15
71 107 7.124492469500998e-15
71 108 1.764839838401036e-14
71 109 4.34967477937727e-14
71 110 1.0748727060465854e-13
71 111 2.785696037882271e-13
71 112 6.812064096901585e-13
71 113 1.6381095598032718e-12
71 114 4.112163635595664e-12
71 115 9.238992618649585e-12
71 116 1.5921917856300126e-11
71 117 1.3295692698988475e-11
71 118 6.754573976659921e-12
71 119 2.39092048810013e-12
71 120 5.963047984466539e-13
71 121 7.227192610022464e-15
71 122 1.8001721663768983e-14
71 123 4.4703809571223266e-14
71 124 1.0621567025082139e-13
71 125 2.86180325269833e-13
71 126 6.598759622178138e-13
71 127 1.6942319030870348e-12
71 128 4.1746736648569935e-12
71 129 1.0255783024394515e-11
71 130 2.355935625080062e-11
71 131 4.125696988822217e-11
71 132 3.3214662985717736e-11
71 133 1.7163745579113262e-11
71 134 5.759098686672302e-12
71 135 1.4186244040935854e-12
71 136 9.12840206139295e-15
71 137 2.2706336406104173e-14
71 138 5.4865196030095704e-14
71 139 1.4236976369027334e-13
71 140 3.434662256977634e-13
71 141 8.821971363369685e-13
71 142 2.2200318431992983e-12
71 143 5.64439048107894e-12
71 144 1.3627652508981502e-11
71 145 3.115720876207882e-11
71 146 5.490040692728454e-11
71 147 4.3813276443580456e-11
71 148 2.225328812072854e-11
71 149 7.677021397192794e-12
71 150 1.8138259354588079e-12
71 151 9.37344574692822e-17
71 152 2.4688058357377984e-16
71 153 6.214445823906083e-16
71 154 1.4793977316964055e-15
71 155 3.996831360270383e-15
71 156 9.885896203424142e-15
71 157 2.3944524015349955e-14
71 158 5.861291220456905e-14
71 159 1.4793374030020342e-13
71 160 3.5182797608819544e-13
71 161 6.026371517898015e-13
71 162 4.638840478002217e-13
71 163 2.2681931888683576e-13
71 164 7.32021054017132e-14
71 165 1.968620047932016e-14
71 166 2.1863611759235456e-16
71 167 5.52374036858096e-16
71 168 1.3671740251156862e-15
71 169 3.3012683417237187e-15
71 170 8.546875193809176e-15
71 171 2.094366553535504e-14
71 172 5.2604012566248247e-14
71 173 1.3560662693929355e-13
71 174 3.2144544852311795e-13
71 175 7.35330231195063e-13
71 176 1.3048501921773222e-12
71 177 1.0535196985267986e-12
71 178 5.196241403979939e-13
71 179 1.663402270386928e-13
71 180 4.453218344213128e-14
71 181 1.151449082872242e-15
71 182 3.016069947642448e-15
71 183 7.420015962264916e-15
71 184 1.755933391239828e-14
71 185 4.4923150659518255e-14
71 186 1.1398478650669505e-13
71 187 2.9089465701424036e-13
71 188 7.330992767071192e-13
71 189 1.7859104341073216e-12
71 190 4.12187853416818e-12
71 191 6.98030807189277e-12
71 192 5.586899228025162e-12
71 193 2.7704195747172096e-12
71 194 8.511256646220999e-13
71 195 2.1520320199086973e-13
71 196 2.9115881289193836e-15
71 197 7.259270819851745e-15
71 198 1.7812315804256767e-14
71 199 4.707861565041027e-14
71 200 1.2031370167298292e-13
71 201 2.9195815074655665e-13
71 202 7.377762126230965e-13
71 203 1.877032780224493e-12
71 204 4.404545319198412e-12
71 205 1.0272987167926595e-11
71 206 1.7719030096522423e-11
71 207 1.3744961273486744e-11
71 208 6.6468375415634744e-12
71 209 2.0520269335124413e-12
71 210 5.20282536135022e-13
71 211 3.9335576511477386e-15
71 212 9.994784676708484e-15
71 213 2.4932381667437732e-14
71 214 6.107000050266563e-14
71 215 1.561204452846939e-13
71 216 3.907727305481443e-13
71 217 1.0038076646639734e-12
71 218 2.438635972107567e-12
71 219 6.128198512780686e-12
71 220 1.392310748712648e-11
71 221 2.4386775029952154e-11
71 222 1.8940113862823552e-11
71 223 8.9386089104808e-12
71 224 2.7484365369043827e-12
71 225 6.672953542993357e-13
72 1 4.557131064265604e-15
72 2 1.1265069493813486e-14
72 3 2.8338709622053494e-14
72 4 7.657395436063398e-14
72 5 1.8412375616398624e-13
72 6 4.743352493995234e-13
72 7 1.2075247739947682e-12
72 8 2.8997612082500765e-12
72 9 7.645348711335396e-12
72 10 1.848739468497349e-11
72 11 4.593462068993269e-11
72 12 8.502082681350544e-11
72 13 5.652285251517693e-11
72 14 2.5797770630731672e-11
72 15 9.574502358647443e-12
72 16 9.955765666589793e-15
72 17 2.448896650955736e-14
72 18 6.322936508797242e-14
72 19 1.629980752814166e-13
72 20 3.9416423070448037e-13
72 21 1.0341419091735561e-12
72 22 2.4293287061928453e-12
72 23 6.1274672406260476e-12
72 24 1.557502078820695e-11
72 25 3.6638918130048436e-11
72 26 9.177201330748726e-11
72 27 1.6769462429328376e-10
72 28 1.1376642703611598e-10
72 29 5.4111751284996825e-11
72 30 1.9060102911207297e-11
72 31 1.8214043234049944e-14
72 32 4.790403187837547e-14
72 33 1.1834428777341803e-13
72 34 3.0887688382209273e-13
72 35 7.707233098523284e-13
72 36 1.8072143712566255e-12
72 37 4.832141650332467e-12
72 38 1.178632641045135e-11
72 39 2.8663663355514536e-11
72 40 7.257987875243112e-11
72 41 1.75441136577894e-10
72 42 3.075077985981609e-10
72 43 2.1679557048091578e-10
72 44 9.696334826088736e-11
72 45 2.939596824055867e-11
72 46 2.8978009951348485e-14
72 47 7.604944106681954e-14
72 48 1.9758594977591246e-13
72 49 5.065060102225332e-13
72 50 1.2188428709123032e-12
72 51 3.3867828445072468e-12
72 52 8.057149479447108e-12
72 53 2.0939334259997944e-11
72 54 5.11373547961012e-11
72 55 1.2434810652190224e-10
72 56 3.042271406625909e-10
72 57 5.273875245134497e-10
72 58 3.6722264218877255e-10
72 59 1.5892832705965654e-10
72 60 4.630647774516439e-11
72 61 4.5268544229193075e-14
72 62 1.1372867420020026e-13
72 63 3.460052809401772e-13
72 64 1.008883963801509e-12
72 65 2.5583039080482185e-12
72 66 6.4465968043683806e-12
72 67 1.6877925507958184e-11
72 68 4.2511026886416504e-11
72 69 1.0442442088945508e-10
72 70 2.532854096824643e-10
72 71 6.782504044118441e-10
72 72 1.3546503846316956e-09
72 73 6.51527053356984e-10
72 74 2.3198152984896393e-10
72 75 5.616300963291206e-11
72 76 1.1258801480991825e-16
72 77 2.975987751895938e-16
72 78 7.51471408584129e-16
72 79 1.8255002548076747e-15
72 80 4.756088755916964e-15
72 81 1.2001391547678675e-14
72 82 2.9866754881616496e-14
72 83 7.272428626397836e-14
72 84 1.8243073082308098e-13
72 85 4.477003651246129e-13
72 86 1.069973992786228e-12
72 87 1.7747275231910835e-12
72 88 1.3363542252207602e-12
72 89 4.99291022697459e-13
72 90 1.377791938242248e-13
72 91 2.5423266520558263e-16
72 92 6.506965455466075e-16
72 93 1.6591189032531762e-15
72 94 4.374874120806965e-15
72 95 1.047921618294552e-14
72 96 2.6094745062490043e-14
72 97 6.715469165577966e-14
72 98 1.6663881901039047e-13
72 99 4.2632039591360097e-13
72 100 1.0200247191118374e-12
72 101 2.3659094386109117e-12
72 102 4.049679106284172e-12
72 103 2.8061794014089803e-12
72 104 1.0908103426356666e-12
72 105 2.911726889795838e-13
72 106 1.48133917452988e-15
72 107 3.7910503528112745e-15
72 108 9.399033307404182e-15
72 109 2.3201690512088542e-14
72 110 5.724229583526557e-14
72 111 1.4930089552636945e-13
72 112 3.6565812164684477e-13
72 113 8.853170772729706e-13
72 114 2.2680068432989436e-12
72 115 5.396523277411359e-12
72 116 1.2447255322121766e-11
72 117 2.1260206597062283e-11
72 118 1.5198616178253566e-11
72 119 5.859138271400616e-12
72 120 1.4878098325940265e-12
72 121 3.8352727000195425e-15
72 122 9.557714752668013e-15
72 123 2.3755487699901575e-14
72 124 5.6532010307682787e-14
72 125 1.5207082430414516e-13
72 126 3.5289488998352014e-13
72 127 9.074862379317373e-13
72 128 2.2515503151478732e-12
72 129 5.646096638922896e-12
72 130 1.3746827491505921e-11
72 131 3.2243924397598824e-11
72 132 5.306046246540845e-11
72 133 3.864441407635305e-11
72 134 1.4115468880863823e-11
72 135 3.539481505353381e-12
