225 225
40 9 7.84670125555395e-11
40 10 1.3201325974661233e-10
40 11 8.035469149103155e-11
40 12 3.706229391896786e-11
40 13 2.0370956692950505e-11
40 14 1.192883364716089e-11
40 15 6.467395620768567e-12
40 16 9.372034114614936e-14
40 17 2.4370223286411956e-13
40 18 5.766777734169127e-13
40 19 1.4487909161614752e-12
40 20 3.8146031609262704e-12
40 21 9.641925648035235e-12
40 22 2.4719878243133912e-11
40 23 6.067866124365393e-11
40 24 1.5605159338702972e-10
40 25 2.694220503876235e-10
40 26 1.5641667371757362e-10
40 27 7.084074896018e-11
40 28 3.94400735880469e-11
40 29 2.2351997475193353e-11
40 30 1.117342549550044e-11
40 31 6.735909431208811e-13
40 32 1.7039157577171165e-12
40 33 4.1142328596336766e-12
40 34 9.063308287198644e-12
40 35 2.2782560402363926e-11
40 36 6.207844561928185e-11
40 37 1.6876792429115583e-10
40 38 4.623618669289778e-10
40 39 1.4137042700125491e-09
40 40 3.716365132588924e-09
40 41 8.965194238600891e-10
40 42 2.4572549466753076e-10
40 43 1.0679013886861678e-10
40 44 4.461316807503813e-11
40 45 1.8762039131247296e-11
40 46 1.6814200056165684e-13
40 47 4.192292910649265e-13
40 48 1.0280907749574896e-12
40 49 2.4942576876270463e-12
40 50 6.550179272853358e-12
40 51 1.767708055969424e-11
40 52 4.793688335243101e-11
40 53 1.162014102568007e-10
40 54 2.8652995612026104e-10
40 55 4.992645059031304e-10
40 56 2.87588952545498e-10
40 57 1.3793296033001305e-10
40 58 7.311023344575426e-11
40 59 3.866019184098065e-11
40 60 1.8123417219739912e-11
40 61 1.8007359354119563e-13
40 62 4.593397108881792e-13
40 63 1.1548840389420268e-12
40 64 2.8176707571185028e-12
40 65 7.325220675405524e-12
40 66 2.0330698786665117e-11
40 67 5.250193078742709e-11
40 68 1.2926016188031604e-10
40 69 3.1521698786105094e-10
40 70 5.518201677019839e-10
40 71 3.183733892895997e-10
40 72 1.4919323553105878e-10
40 73 8.1277187442085e-11
40 74 4.260728691896796e-11
40 75 2.0654526820401557e-11
40 76 1.1087242172901887e-14
40 77 2.826659755377998e-14
40 78 6.666546405928012e-14
40 79 1.6858146452174565e-13
40 80 4.0677562123566114e-13
40 81 1.0338291228019096e-12
40 82 2.432418405143646e-12
40 83 6.271727828073886e-12
40 84 1.5326751046030774e-11
40 85 2.5274608742737936e-11
40 86 1.5938212433124138e-11
40 87 8.74958439950804e-12
40 88 4.983453413406128e-12
40 89 2.9902932121243893e-12
40 90 1.4989619134259364e-12
40 91 1.7403986079796375e-14
40 92 4.531886819871482e-14
40 93 1.137431271418385e-13
40 94 2.8090826279665943e-13
40 95 6.906329608339966e-13
40 96 1.7105858062102173e-12
40 97 4.354484156978698e-12
40 98 1.1250225454246638e-11
40 99 2.6846759146534073e-11
40 100 4.6818130061872276e-11
40 101 2.868871592461291e-11
40 102 1.588828216429795e-11
40 103 9.18872304711831e-12
40 104 5.0846856640775386e-12
40 105 2.5776813010949904e-12
40 106 2.0544655319466015e-14
40 107 5.1125695842391414e-14
40 108 1.3041041190626406e-13
40 109 3.36170616684321e-13
40 110 8.06331730830493e-13
40 111 2.189641397503078e-12
40 112 5.710084329152247e-12
40 113 1.3845433543103554e-11
40 114 3.325837165272985e-11
40 115 5.903833330162639e-11
40 116 3.7463394057099276e-11
40 117 1.9854871332396873e-11
40 118 1.1281047794140283e-11
40 119 6.0009661102038236e-12
40 120 2.8062213797872627e-12
40 121 2.298169023095589e-14
40 122 5.793660160623395e-14
40 123 1.49177183991752e-13
40 124 3.6393048794716193e-13
40 125 9.845711740111118e-13
40 126 2.5100395449611475e-12
40 127 6.218536966692279e-12
40 128 1.534874905736748e-11
40 129 3.804453990558017e-11
40 130 6.780935420249231e-11
40 131 4.311118779482292e-11
40 132 2.216920616155008e-11
40 133 1.2320499647576304e-11
40 134 6.784026587499632e-12
40 135 3.2239505027023915e-12
40 136 2.403482684884461e-14
40 137 6.17062239191847e-14
40 138 1.526084204298563e-13
40 139 3.9584375266095844e-13
40 140 9.960893703186431e-13
40 141 2.524179244942685e-12
40 142 6.549789403468202e-12
40 143 1.691390928203411e-11
40 144 4.23750758370192e-11
40 145 6.891182504392056e-11
40 146 4.599608724978335e-11
40 147 2.228636432570236e-11
40 148 1.3039370034579157e-11
40 149 7.1173966526608656e-12
40 150 3.295849174090507e-12
40 151 6.987819172977309e-15
40 152 1.8600288120644764e-14
40 153 4.5945075731216087e-14
40 154 1.0887207541772888e-13
40 155 2.8152354721228307e-13
40 156 7.022033581019629e-13
40 157 1.6914402987701725e-12
40 158 4.242617743010485e-12
40 159 1.0642602509489687e-11
40 160 1.8368736794728547e-11
40 161 1.338094451473122e-11
40 162 7.117560481449584e-12
40 163 4.081307467007129e-12
40 164 2.2187010588379317e-12
40 165 9.79395606818089e-13
40 166 1.488754630652889e-14
40 167 3.4937654962770656e-14
40 168 8.87322363469596e-14
40 169 2.181462293951911e-13
40 170 5.259239287913076e-13
40 171 1.296349072010558e-12
40 172 3.270926725266007e-12
40 173 8.00142708928287e-12
40 174 1.9477134893934557e-11
40 175 3.4019388669181747e-11
40 176 2.294588650749675e-11
40 177 1.2536905840185816e-11
40 178 7.250012800298568e-12
40 179 3.737995571693746e-12
40 180 1.731360375852716e-12
40 181 1.5099157313228882e-14
40 182 3.806150389941085e-14
40 183 9.869145006544026e-14
40 184 2.361679628455444e-13
40 185 5.915228025870187e-13
40 186 1.5135761721495868e-12
40 187 3.806210131295957e-12
40 188 9.900986157510215e-12
40 189 2.259222948293627e-11
40 190 4.066919120323447e-11
40 191 2.7193309504076388e-11
40 192 1.5272599785810493e-11
40 193 8.649910986506226e-12
40 194 4.502868079530275e-12
40 195 1.940355811823671e-12
40 196 1.7214849535191603e-14
40 197 4.212381940470465e-14
40 198 1.0758166743917539e-13
40 199 2.644392098009319e-13
40 200 6.942874527796047e-13
40 201 1.7108847703793334e-12
40 202 4.431007812138904e-12
40 203 1.1090318169232242e-11
40 204 2.7839615471930303e-11
40 205 4.736148183077406e-11
40 206 3.1513506162999647e-11
40 207 1.7859318891990877e-11
40 208 9.720075694084919e-12
40 209 5.1341465956569516e-12
40 210 2.279078711862243e-12
40 211 1.756083882064746e-14
40 212 4.467803661221906e-14
40 213 1.1566250533346365e-13
40 214 2.908342520242277e-13
40 215 7.365780893597793e-13
40 216 1.8191084464244446e-12
40 217 4.584856246671425e-12
40 218 1.179578765390526e-11
40 219 2.824495719527264e-11
40 220 4.93658020468196e-11
40 221 3.343121821201747e-11
40 222 1.85524172670475e-11
40 223 1.030237471776228e-11
40 224 5.221078064383819e-12
40 225 2.2765015603327585e-12
41 1 2.1517188845780966e-14
41 2 5.497724321542201e-14
41 3 1.3342017500557782e-13
41 4 3.3005026087290574e-13
41 5 8.271386083663072e-13
41 6 1.9958281571567373e-12
41 7 4.79754348250604e-12
41 8 1.2063030163770841e-11
41 9 3.0157375768115005e-11
41 10 7.463470312329184e-11
41 11 1.3713083172017711e-10
41 12 8.811882800453667e-11
41 13 4.805861333268064e-11
41 14 2.8445811921442662e-11
41 15 1.5511330531014212e-11
41 16 3.539985352983525e-14
41 17 9.221205268635773e-14
41 18 2.1926898252355643e-13
41 19 5.505287211336516e-13
41 20 1.464213575803594e-12
41 21 3.6849471137559295e-12
41 22 9.423857965641047e-12
41 23 2.306086209399879e-11
41 24 5.989754949323762e-11
41 25 1.5093217498016616e-10
41 26 2.6900218564251664e-10
41 27 1.6771329309252306e-10
41 28 9.292097676803754e-11
41 29 5.3293585374264136e-11
41 30 2.6802162969562272e-11
41 31 1.7413399638791093e-13
41 32 4.423265487402415e-13
41 33 1.0930742971176903e-12
41 34 2.402503090175975e-12
41 35 6.179365118589975e-12
41 36 1.6559321202556093e-11
41 37 4.411163207842508e-11
41 38 1.145168399979698e-10
41 39 2.9636845115014987e-10
41 40 8.965194238600891e-10
41 41 2.1930617851505997e-09
41 42 6.635444125320762e-10
41 43 2.5639441867101763e-10
41 44 1.0704868030791401e-10
41 45 4.5110342261798014e-11
41 46 6.579115621245603e-14
41 47 1.6447670480443066e-13
41 48 4.062642352830702e-13
41 49 9.874282677298702e-13
41 50 2.620764044547977e-12
41 51 7.04017227607791e-12
41 52 1.903774998622644e-11
41 53 4.594600275783969e-11
41 54 1.1343681713313714e-10
41 55 2.8293002844707526e-10
41 56 4.9637099964381e-10
41 57 3.235556113205667e-10
41 58 1.721127891235397e-10
41 59 9.221622382093186e-11
41 60 4.350544551961399e-11
41 61 7.087573639856553e-14
41 62 1.8130760435035038e-13
41 63 4.593219333814283e-13
41 64 1.1232259415862425e-12
41 65 2.9515510373802616e-12
41 66 8.154211116699565e-12
41 67 2.1000597245061912e-11
41 68 5.147309326485715e-11
41 69 1.2559208665405973e-10
41 70 3.1374653777990004e-10
41 71 5.49452901029562e-10
41 72 3.4948329955594596e-10
41 73 1.913390020084371e-10
41 74 1.0164298290384074e-10
41 75 4.9588449848999094e-11
41 76 4.625562605663251e-15
41 77 1.1793315855528664e-14
41 78 2.7827093181357714e-14
41 79 7.002299988850774e-14
41 80 1.7030180070067766e-13
41 81 4.311409268180314e-13
41 82 1.0110334066522684e-12
41 83 2.5929412412370852e-12
41 84 6.3982492267574e-12
41 85 1.53184397875453e-11
41 86 2.7251577717507603e-11
41 87 2.0264050592524893e-11
41 88 1.169241617667376e-11
41 89 7.12734685371827e-12
41 90 3.5976960727984447e-12
41 91 7.295979755237048e-15
41 92 1.8999148945188082e-14
41 93 4.770913708098934e-14
41 94 1.172392799406577e-13
41 95 2.905280707343958e-13
41 96 7.167390306908451e-13
41 97 1.8154080059928065e-12
41 98 4.669070121260952e-12
41 99 1.1227235622501495e-11
41 100 2.837554389671893e-11
41 101 4.911822214456479e-11
41 102 3.675803897396274e-11
41 103 2.155505028687871e-11
41 104 1.2118973758657577e-11
41 105 6.18705290640867e-12
41 106 8.626282287868568e-15
41 107 2.1467618790205476e-14
41 108 5.4787699998968053e-14
41 109 1.405253899806133e-13
41 110 3.39734180721798e-13
41 111 9.188922325732143e-13
41 112 2.384068915428625e-12
41 113 5.753493264593732e-12
41 114 1.3918629998847634e-11
41 115 3.5783461603469686e-11
41 116 6.416823284843127e-11
41 117 4.5918978105845255e-11
41 118 2.6460539774618564e-11
41 119 1.430287187420265e-11
41 120 6.73571542768751e-12
41 121 9.659647464746059e-15
41 122 2.435296944573551e-14
41 123 6.27379962047748e-14
41 124 1.5228798618612255e-13
41 125 4.1526337726336535e-13
41 126 1.0544281537600088e-12
41 127 2.598873248301755e-12
41 128 6.383574393418199e-12
41 129 1.592811808494656e-11
41 130 4.110067358924142e-11
41 131 7.386228040881631e-11
41 132 5.1259770355121396e-11
41 133 2.889670943731639e-11
41 134 1.6169153790814466e-11
41 135 7.738462317983742e-12
41 136 1.0105400035912336e-14
41 137 2.5945438174522816e-14
41 138 6.420085288382346e-14
41 139 1.6569275611681794e-13
41 140 4.202493121764935e-13
41 141 1.0606864419277548e-12
41 142 2.7380889382311767e-12
41 143 7.036303746106594e-12
41 144 1.7743318876853478e-11
41 145 4.1769249440873044e-11
41 146 7.881130514177328e-11
41 147 5.152724392085544e-11
41 148 3.058215975629648e-11
41 149 1.6963687029229914e-11
41 150 7.911065058499765e-12
41 151 3.165110893980855e-15
41 152 8.42516406813612e-15
41 153 2.0824582162481726e-14
41 154 4.913120952582128e-14
41 155 1.2799893873420565e-13
41 156 3.183502071977436e-13
41 157 7.653453085601588e-13
41 158 1.9149849226849937e-12
41 159 4.850082887351501e-12
41 160 1.1811911109394029e-11
41 161 2.269366729443897e-11
41 162 1.6266913393719664e-11
41 163 9.581936904345363e-12
41 164 5.2952858459683716e-12
41 165 2.350022629173656e-12
41 166 6.7733797593369416e-15
41 167 1.5895947269676668e-14
41 168 4.0398821116935844e-14
41 169 9.888214501774798e-14
41 170 2.40179861742196e-13
41 171 5.902863936714676e-13
41 172 1.4862630579562162e-12
41 173 3.6248913931718328e-12
41 174 8.892519544063221e-12
41 175 2.187849010977217e-11
41 176 3.896536342408906e-11
41 177 2.8626855730991123e-11
41 178 1.7015253064189625e-11
41 179 8.921022017276554e-12
41 180 4.1545803310702036e-12
41 181 6.879730931264471e-15
41 182 1.7342619759336414e-14
41 183 4.4999538207103975e-14
41 184 1.0720770541164333e-13
41 185 2.705322391852324e-13
41 186 6.90191396673085e-13
41 187 1.731894504602519e-12
41 188 4.4908723000424915e-12
41 189 1.0321377205451143e-11
41 190 2.6157105690802255e-11
41 191 4.619665307365696e-11
41 192 3.4863205532782313e-11
41 193 2.0298446795867766e-11
41 194 1.0746345126327495e-11
41 195 4.656176956481907e-12
41 196 7.851292870800427e-15
41 197 1.9212128141640714e-14
41 198 4.91008696160815e-14
41 199 1.20156981340642e-13
41 200 3.1783693339150167e-13
41 201 7.809044671430705e-13
41 202 2.018035296457892e-12
41 203 5.034381014484238e-12
41 204 1.2724036655682722e-11
41 205 3.046285114319361e-11
41 206 5.3549753804658176e-11
41 207 4.076010057466076e-11
41 208 2.2808095405887964e-11
41 209 1.2252846859428575e-11
41 210 5.469063140415423e-12
41 211 8.011356406709329e-15
41 212 2.0382835273544194e-14
41 213 5.280405669296704e-14
41 214 1.3218776410317997e-13
41 215 3.3729212533371294e-13
41 216 8.305327795234649e-13
41 217 2.0886637451161894e-12
41 218 5.355890229019868e-12
41 219 1.2910901581540378e-11
41 220 3.175250343450684e-11
41 221 5.681284404462763e-11
41 222 4.2339538277537117e-11
41 223 2.4173940958858598e-11
41 224 1.246028897181053e-11
41 225 5.462899108960399e-12
42 1 9.50282910132049e-15
42 2 2.4376632352087895e-14
42 3 5.960964722331721e-14
42 4 1.4917469503175005e-13
42 5 3.726700650914441e-13
42 6 9.059217108428389e-13
42 7 2.1694287438607698e-12
42 8 5.43245012042278e-12
42 9 1.3463878797174399e-11
42 10 3.284308553379559e-11
42 11 8.407188717195584e-11
42 12 1.5595259020613416e-10
42 13 1.1287731518350965e-10
42 14 6.834708956456676e-11
42 15 3.791185678891824e-11
42 16 1.5963841931255207e-14
42 17 4.178965625663195e-14
42 18 1.003138488143116e-13
42 19 2.5545612314825254e-13
42 20 6.776861741928737e-13
42 21 1.7177562062206712e-12
42 22 4.3770273135967095e-12
42 23 1.066739990589768e-11
42 24 2.7459182866612074e-11
42 25 6.790491719161027e-11
42 26 1.6660452091931845e-10
42 27 2.972817091577418e-10
42 28 2.1718282457716454e-10
42 29 1.2798365532805474e-10
42 30 6.552874606584167e-11
42 31 3.812230733110079e-14
42 32 1.0540499638832216e-13
42 33 3.0463198155398506e-13
42 34 8.250757813065378e-13
42 35 2.1908625693638204e-12
42 36 5.880596103893206e-12
42 37 1.5503415936190046e-11
42 38 3.9624888059213116e-11
42 39 9.810915886406515e-11
42 40 2.4572549466753076e-10
42 41 6.635444125320762e-10
42 42 1.5175075649483997e-09
42 43 6.51094226107594e-10
42 44 2.6139104588334873e-10
42 45 1.1094292411659353e-10
42 46 3.018972612936055e-14
42 47 7.599657824882597e-14
42 48 1.902143504406495e-13
42 49 4.712582710445704e-13
42 50 1.2496130331885328e-12
42 51 3.3790430960927456e-12
42 52 9.109674153788317e-12
42 53 2.192114448868197e-11
42 54 5.378235211515668e-11
42 55 1.3209652912683095e-10
42 56 3.1496728090488516e-10
42 57 5.705368541918442e-10
42 58 4.0047929561534416e-10
42 59 2.2165225516908628e-10
42 60 1.065555084037254e-10
42 61 3.2556945431832383e-14
42 62 8.388847509281679e-14
42 63 2.1548795678828703e-13
42 64 5.375816815311723e-13
42 65 1.41171059828613e-12
42 66 3.925568856028498e-12
42 67 1.0080333978002346e-11
42 68 2.4640428380242575e-11
42 69 5.977847325177327e-11
42 70 1.4722209299178578e-10
42 71 3.49951694846468e-10
42 72 6.15504087502163e-10
42 73 4.4503398158188765e-10
42 74 2.443771675749651e-10
42 75 1.2149653106712006e-10
42 76 2.3598935562016153e-15
42 77 6.0166784560822525e-15
42 78 1.4195252248677402e-14
42 79 3.5767878368375575e-14
42 80 8.656233537098447e-14
42 81 2.2075405352640717e-13
42 82 5.163440313717967e-13
42 83 1.321184975320756e-12
42 84 3.2436842312238222e-12
42 85 7.681630566591908e-12
42 86 1.8510465064868876e-11
42 87 3.5464629774528366e-11
42 88 2.6911176445812996e-11
42 89 1.7097203497079942e-11
42 90 8.805848023284472e-12
42 91 3.7461013745597545e-15
42 92 9.754935844934442e-15
42 93 2.4493217943374343e-14
42 94 6.027106279943827e-14
42 95 1.4862297403209645e-13
42 96 3.6933039812043187e-13
42 97 9.345020860781827e-13
42 98 2.3945750174731092e-12
42 99 5.729599389455822e-12
42 100 1.4316766300850577e-11
42 101 3.3487848107342133e-11
42 102 6.433728053503784e-11
42 103 4.955456876424633e-11
42 104 2.906374673391618e-11
42 105 1.5145220913918297e-11
42 106 4.43813349571359e-15
42 107 1.1044736390073538e-14
42 108 2.818437517931957e-14
42 109 7.238958809460205e-14
42 110 1.7415039174146443e-13
42 111 4.744633390351838e-13
42 112 1.2297624950754404e-12
42 113 2.9568704650785453e-12
42 114 7.118152762315605e-12
42 115 1.8090116254226334e-11
42 116 4.380173011989308e-11
42 117 8.037318310281458e-11
42 118 6.081260398086175e-11
42 119 3.430010815457329e-11
42 120 1.6488846713235076e-11
42 121 4.976425357754149e-15
42 122 1.2545939880421147e-14
42 123 3.231734548608709e-14
42 124 7.855424186765398e-14
42 125 2.1315360681460622e-13
42 126 5.451760537766663e-13
42 127 1.3423875924508726e-12
42 128 3.285507619114503e-12
42 129 8.157189678684412e-12
42 130 2.0805224863869423e-11
42 131 5.0459155446587416e-11
42 132 8.972252234157303e-11
42 133 6.639746251653679e-11
42 134 3.877489470888919e-11
42 135 1.8943965736400845e-11
42 136 5.208094817610136e-15
42 137 1.3371542927265247e-14
42 138 3.3083773594329345e-14
42 139 8.550226077221064e-14
42 140 2.1579753745567987e-13
42 141 5.486262730331054e-13
42 142 1.4148574392985276e-12
42 143 3.6225142090868445e-12
42 144 9.090496641098622e-12
42 145 2.1151691463721593e-11
42 146 5.3852641227685366e-11
42 147 9.019103168291713e-11
42 148 7.026588545434007e-11
42 149 4.068000668563624e-11
42 150 1.9366622942678202e-11
42 151 1.6446879563444747e-15
42 152 4.3781606080012695e-15
42 153 1.0821445191493465e-14
42 154 2.556311812649031e-14
42 155 6.632532642450653e-14
42 156 1.6613651212154333e-13
42 157 3.988677323214785e-13
42 158 9.983344098075636e-13
42 159 2.5339068786902545e-12
42 160 6.211344976343489e-12
42 161 1.608148828001336e-11
42 162 2.803439936787515e-11
42 163 2.200269994286445e-11
42 164 1.2740047150184257e-11
42 165 5.752321478983133e-12
42 166 3.5409918891012855e-15
42 167 8.310485734584728e-15
42 168 2.1120539205732542e-14
42 169 5.1762551016889607e-14
42 170 1.2521528545640877e-13
42 171 3.099342188227564e-13
42 172 7.79347803951728e-13
42 173 1.9014534234929392e-12
42 174 4.67494650750629e-12
42 175 1.1571551938127169e-11
42 176 2.7711650211767436e-11
42 177 4.9344641912764465e-11
42 178 3.903144608729805e-11
42 179 2.146057451959821e-11
42 180 1.0170772567429715e-11
42 181 3.603569509273915e-15
42 182 9.084420112721291e-15
42 183 2.3571494072061598e-14
42 184 5.6230374683961324e-14
42 185 1.4131469922952295e-13
42 186 3.630981719399623e-13
42 187 9.099306474604948e-13
42 188 2.360366176550786e-12
42 189 5.436985292961383e-12
42 190 1.3860383598914828e-11
42 191 3.2892885506445796e-11
42 192 6.009733529836476e-11
42 193 4.654764420037379e-11
42 194 2.58506280405779e-11
42 195 1.1399208810804264e-11
42 196 4.11771766131951e-15
42 197 1.0076559956857594e-14
42 198 2.575269587320916e-14
42 199 6.310319889294156e-14
42 200 1.6624086299834494e-13
42 201 4.113471549145328e-13
42 202 1.061636116353201e-12
42 203 2.649470730287104e-12
42 204 6.711346130100701e-12
42 205 1.616179850721772e-11
42 206 3.8158054126684806e-11
42 207 7.026463978312874e-11
42 208 5.229151534166812e-11
42 209 2.9473825454084656e-11
42 210 1.3389663981897837e-11
42 211 4.203230677854336e-15
42 212 1.0694569511816754e-14
42 213 2.7705292656028648e-14
42 214 6.944746774222571e-14
42 215 1.764829008193059e-13
42 216 4.3765280173990975e-13
42 217 1.0992056968064625e-12
42 218 2.8197427681753515e-12
42 219 6.812525406726197e-12
42 220 1.6852062000828644e-11
42 221 4.049234169235573e-11
42 222 7.298805583986592e-11
42 223 5.541950542031262e-11
42 224 2.9972604559789185e-11
42 225 1.337468186481451e-11
43 1 5.4179411482540335e-15
43 2 1.3864723671419529e-14
43 3 3.372934512084652e-14
43 4 8.382024712389091e-14
43 5 2.0935981860883272e-13
43 6 5.067270894649579e-13
43 7 1.222142166815827e-12
43 8 3.055029189269618e-12
43 9 7.567107663556508e-12
43 10 1.844858832158892e-11
43 11 4.685903906070452e-11
43 12 1.1535773753254083e-10
43 13 2.123512363376022e-10
43 14 1.6992437566358744e-10
43 15 9.883345283639009e-11
43 16 9.282243779079927e-15
43 17 2.4227291443121295e-14
43 18 5.779344346823011e-14
43 19 1.4594298960444488e-13
43 20 3.869585660134427e-13
43 21 9.768620685583824e-13
43 22 2.5058927340792486e-12
43 23 6.098414548235602e-12
43 24 1.5698923131614006e-11
43 25 3.885719113926435e-11
43 26 9.487431847558152e-11
43 27 2.2322410187265175e-10
43 28 4.07386034583522e-10
43 29 3.1739814432286464e-10
43 30 1.7094451698146906e-10
43 31 2.4523616688067174e-14
43 32 6.348813673256502e-14
43 33 1.6170404552982602e-13
43 34 3.759636666817927e-13
43 35 9.71115658338298e-13
43 36 2.598726606647208e-12
43 37 6.9368138417960485e-12
43 38 1.762956615800927e-11
43 39 4.339490339098413e-11
43 40 1.0679013886861678e-10
43 41 2.5639441867101763e-10
43 42 6.51094226107594e-10
43 43 1.4320867143712529e-09
43 44 6.886098479481965e-10
43 45 2.940188918237894e-10
43 46 1.762162318601365e-14
43 47 4.4178282589417324e-14
43 48 1.0963961709354667e-13
43 49 2.686028250655435e-13
43 50 7.112682150342951e-13
43 51 1.9166034044998113e-12
43 52 5.203935232733605e-12
43 53 1.2507834593840703e-11
43 54 3.0719281794044723e-11
43 55 7.573317300442054e-11
43 56 1.812234026878787e-10
43 57 4.3317631383569197e-10
43 58 7.453210436903366e-10
43 59 5.499904312268593e-10
43 60 2.791231039308836e-10
43 61 1.8979817349593072e-14
43 62 4.869620498326964e-14
43 63 1.2398278490746247e-13
43 64 3.057070669903589e-13
43 65 8.015829650770694e-13
43 66 2.2213876500096805e-12
43 67 5.744961858045228e-12
43 68 1.4027093884791388e-11
43 69 3.4070423522702683e-11
43 70 8.425698002176338e-11
43 71 2.0127903676488103e-10
43 72 4.675268322903753e-10
43 73 8.271366717345108e-10
43 74 6.066617278523989e-10
43 75 3.185209575220883e-10
43 76 1.4084868701370974e-15
43 77 3.591005226602481e-15
43 78 8.469906713540616e-15
43 79 2.1326604994997427e-14
43 80 5.16640589719176e-14
43 81 1.3127843109109787e-13
43 82 3.091109891276007e-13
43 83 7.905211763934513e-13
43 84 1.9456836846498817e-12
43 85 4.64050681552172e-12
43 86 1.1328289901100697e-11
43 87 2.8543137121671845e-11
43 88 4.9674706726113027e-11
43 89 4.209958779392171e-11
43 90 2.3023210976946257e-11
43 91 2.2439915996883926e-15
43 92 5.843384573893359e-15
43 93 1.4667662783073595e-14
43 94 3.606733248073441e-14
43 95 8.902666103837627e-14
43 96 2.2044781272164019e-13
43 97 5.614945938105836e-13
43 98 1.438117719861885e-12
43 99 3.4500786275892985e-12
43 100 8.685107491218285e-12
43 101 2.059851877897414e-11
43 102 5.1979936581095866e-11
43 103 9.140026730255676e-11
43 104 7.153828451727354e-11
43 105 3.9606547941076936e-11
43 106 2.661546523523663e-15
43 107 6.623495480217325e-15
43 108 1.68972068077698e-14
43 109 4.336824159517221e-14
43 110 1.0443555821030774e-13
43 111 2.83523466138055e-13
43 112 7.397435887225594e-13
43 113 1.778070084239122e-12
43 114 4.291325263240595e-12
43 115 1.0988496044171613e-11
43 116 2.698437016653205e-11
43 117 6.501418704178689e-11
43 118 1.1213740080089319e-10
43 119 8.441343217812342e-11
43 120 4.312347470903987e-11
43 121 2.9869021884629153e-15
43 122 7.530170180878332e-15
43 123 1.939151000315199e-14
43 124 4.7101440918462045e-14
43 125 1.279337015863152e-13
43 126 3.260583171364706e-13
43 127 8.080950821699693e-13
43 128 1.9769908941948676e-12
43 129 4.921598832944756e-12
43 130 1.2648579188896071e-11
43 131 3.111736855256988e-11
43 132 7.26344469282536e-11
43 133 1.2241605674504995e-10
43 134 9.541576324092196e-11
43 135 4.954677995874202e-11
43 136 3.126645582552032e-15
43 137 8.027482124614449e-15
43 138 1.985578887740665e-14
43 139 5.127883333525566e-14
43 140 1.2954916230725256e-13
43 141 3.281950726103159e-13
43 142 8.51905932337348e-13
43 143 2.1804809619873905e-12
43 144 5.4859589569707015e-12
43 145 1.2862423746153759e-11
43 146 3.321991932548867e-11
43 147 7.30305967621369e-11
43 148 1.2954211118981785e-10
43 149 1.0010066817231658e-10
43 150 5.065294441664021e-11
43 151 9.504221934475247e-16
43 152 2.5299590390073526e-15
43 153 6.251394304833386e-15
43 154 1.475758205702991e-14
43 155 3.8317674841455666e-14
43 156 9.56779444456234e-14
43 157 2.312002111750807e-13
43 158 5.787930924425512e-13
43 159 1.4739165294035936e-12
43 160 3.6515104241424224e-12
43 161 9.711652576899756e-12
43 162 2.255769513751612e-11
43 163 4.008601615558982e-11
43 164 3.1556467091176476e-11
43 165 1.507815899436803e-11
43 166 2.0544338359087475e-15
43 167 4.8214946953991535e-15
43 168 1.224978429476429e-14
43 169 3.00016723124509e-14
43 170 7.262830958907699e-14
43 171 1.7920562127344214e-13
43 172 4.53538948449063e-13
43 173 1.106837066120909e-12
43 174 2.730570904802091e-12
43 175 6.832855189901005e-12
43 176 1.681858096657167e-11
43 177 3.9854451852214084e-11
43 178 7.106042354058501e-11
43 179 5.31251991212621e-11
43 180 2.666750897726064e-11
43 181 2.0933299887274428e-15
43 182 5.277032348786517e-15
43 183 1.3688232038262779e-14
43 184 3.263146126937186e-14
43 185 8.206761243950401e-14
43 186 2.1020662594618816e-13
43 187 5.301855046105335e-13
43 188 1.3756954143059003e-12
43 189 3.179753396650599e-12
43 190 8.195680106796535e-12
43 191 1.9994407844687808e-11
43 192 4.859692476879724e-11
43 193 8.47249201667337e-11
43 194 6.398093874696323e-11
43 195 2.98912377831953e-11
43 196 2.393947561702441e-15
43 197 5.858116039904531e-15
43 198 1.496703333923241e-14
43 199 3.664958112823841e-14
43 200 9.662003687370095e-14
43 201 2.3833392654219555e-13
43 202 6.190813254830037e-13
43 203 1.5454690072398182e-12
43 204 3.928426082831293e-12
43 205 9.565180402236251e-12
43 206 2.321874362017605e-11
43 207 5.686302370838284e-11
43 208 9.516548514017371e-11
43 209 7.293964346181485e-11
43 210 3.511285625390487e-11
43 211 2.4442409223336615e-15
43 212 6.218872592781585e-15
43 213 1.6105653147243025e-14
43 214 4.034376503542247e-14
43 215 1.0259693263924471e-13
43 216 2.5363569828815645e-13
43 217 6.411409557088691e-13
43 218 1.6451856729826508e-12
43 219 3.988629247437102e-12
43 220 9.97633762259736e-12
43 221 2.4646513011135884e-11
43 222 5.908046397095783e-11
43 223 1.008536979053922e-10
43 224 7.417138494096338e-11
43 225 3.5074199224417256e-11
44 1 2.7819395429159858e-15
44 2 7.127867447539343e-15
44 3 1.7402356662359523e-14
44 4 4.344477628030011e-14
44 5 1.085797596196982e-13
44 6 2.6293222092273174e-13
44 7 6.320340697075333e-13
44 8 1.5907940764498179e-12
44 9 3.940665475427419e-12
44 10 9.636361993129942e-12
44 11 2.474023875514173e-11
44 12 6.23050851700368e-11
44 13 1.5157203886050216e-10
44 14 2.8047953842049186e-10
44 15 2.2213508300344498e-10
